Tue Oct 12 14:32:20 2010 (PID:23462) : |  ERROR | -> MSG: get_shared_memory_slave(): error allocating shared memory space (shmget): File exists
Mon Oct 25 11:15:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:15:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:15:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:35:07 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 11:55:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:15:08 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:35:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 12:55:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:15:09 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:35:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:40:25 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:40:25 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:40:25 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:40:25 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:40:25 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:40:25 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:40:25 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 13:40:25 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:05:10 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:25:11 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:32:29 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:32:29 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:32:29 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:32:29 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:32:29 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:32:29 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:32:29 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:32:29 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:39:30 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:39:30 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:39:30 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:39:30 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:40:52 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:40:52 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:40:52 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:40:52 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:49:53 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:49:53 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:49:53 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:49:53 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:51:05 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:51:05 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:51:05 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:51:05 2010 (PID:45837) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:55:28 2010 (PID:72609) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:55:28 2010 (PID:72609) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:55:28 2010 (PID:72609) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 14:55:28 2010 (PID:72609) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 15:03:28 2010 (PID:72609) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 15:03:28 2010 (PID:72609) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 15:03:28 2010 (PID:72609) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 15:03:28 2010 (PID:72609) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
Mon Oct 25 15:04:06 2010 (PID:72609) : | Warning | -> MSG: computer_pool_free() error found while deleting shared memory poolshmid. (Msg: Invalid argument)
